Year,Age,Ethnic,Sex,Area,count
2018,55-59 years,Other ethnicity,Total people - sex,Royal Oak West (Auckland),3
2018,55-59 years,Other ethnicity,Total people - sex,Hillsborough East (Auckland),0
2018,55-59 years,Other ethnicity,Total people - sex,Royal Oak East (Auckland),3
2018,55-59 years,Other ethnicity,Total people - sex,Hillsborough South (Auckland),0
2018,55-59 years,Other ethnicity,Total people - sex,Mangere Bridge Ambury,3
2018,55-59 years,Other ethnicity,Total people - sex,Mangere Bridge,3
2018,55-59 years,Other ethnicity,Total people - sex,Mangere Mountain View,6
2018,55-59 years,Other ethnicity,Total people - sex,Auckland Airport,0
2018,55-59 years,Other ethnicity,Total people - sex,Mangere North,0
2018,55-59 years,Other ethnicity,Total people - sex,Mangere West,0
2018,55-59 years,Other ethnicity,Total people - sex,Mangere Central,0
2018,55-59 years,Other ethnicity,Total people - sex,Mangere South,0
2018,55-59 years,Other ethnicity,Total people - sex,Highland Park (Auckland),3
2018,55-59 years,Other ethnicity,Total people - sex,Mangere Mascot,0
2018,55-59 years,Other ethnicity,Total people - sex,Mangere South East,0
2018,55-59 years,Other ethnicity,Total people - sex,Mangere East,0
2018,55-59 years,Other ethnicity,Total people - sex,Manukau Central,0
2018,55-59 years,Other ethnicity,Total people - sex,Hilltop (Auckland),3
2018,55-59 years,Other ethnicity,Total people - sex,The Gardens (Auckland),6
2018,55-59 years,Other ethnicity,Total people - sex,Manurewa Central,0
2018,55-59 years,Other ethnicity,Total people - sex,Manurewa East,0
2018,55-59 years,Other ethnicity,Total people - sex,Manurewa South,3
2018,55-59 years,Other ethnicity,Total people - sex,Papakura West,0
2018,55-59 years,Other ethnicity,Total people - sex,Papakura North,3
2018,55-59 years,Other ethnicity,Total people - sex,Papakura Central,0
2018,55-59 years,Other ethnicity,Total people - sex,Papakura North East,0
2018,55-59 years,Other ethnicity,Total people - sex,Papakura Kelvin,3
2018,55-59 years,Other ethnicity,Total people - sex,Papakura Massey Park,0
2018,55-59 years,Other ethnicity,Total people - sex,Papakura East,3
2018,55-59 years,Other ethnicity,Total people - sex,Cloverlea (Auckland),3
2018,55-59 years,Not elsewhere included,Male,Silverdale South (Auckland),0
2018,55-59 years,Not elsewhere included,Male,Hillcrest North (Auckland),0
2018,55-59 years,Not elsewhere included,Male,Hillcrest West (Auckland),0
2018,55-59 years,Not elsewhere included,Male,Hillcrest East (Auckland),0
2018,55-59 years,Not elsewhere included,Male,Western Heights (Auckland),0
2018,55-59 years,Not elsewhere included,Male,Northcote Central (Auckland),0
2018,55-59 years,Not elsewhere included,Male,Northcote South (Auckland),0
2018,55-59 years,Not elsewhere included,Male,Northcote Point (Auckland),0
2018,55-59 years,Not elsewhere included,Male,Belmont (Auckland),0
2018,55-59 years,Not elsewhere included,Male,Avondale West (Auckland),0
2018,55-59 years,Not elsewhere included,Male,Avondale North (Auckland),0
2018,55-59 years,Not elsewhere included,Male,Avondale Central (Auckland),0
2018,55-59 years,Not elsewhere included,Male,Morningside (Auckland),0
2018,55-59 years,Not elsewhere included,Male,Avondale South (Auckland),0
2018,55-59 years,Not elsewhere included,Male,Mount Roskill North,0
2018,55-59 years,Not elsewhere included,Male,Mount Roskill White Swan,0
2018,55-59 years,Not elsewhere included,Male,Mount Roskill Central North,0
2018,55-59 years,Not elsewhere included,Male,Mount Roskill Central South,0
2018,55-59 years,Not elsewhere included,Male,Mount Roskill South,0
2018,55-59 years,Not elsewhere included,Male,Hillsborough North (Auckland),0
2018,55-59 years,Not elsewhere included,Male,Hillsborough West (Auckland),0
2018,55-59 years,Not elsewhere included,Male,Royal Oak West (Auckland),0
2018,55-59 years,Not elsewhere included,Male,Hillsborough East (Auckland),0
2018,55-59 years,Not elsewhere included,Male,Royal Oak East (Auckland),0
2018,55-59 years,Not elsewhere included,Male,Hillsborough South (Auckland),0
2018,55-59 years,Not elsewhere included,Male,Mangere Bridge Ambury,0
2018,55-59 years,Not elsewhere included,Male,Mangere Bridge,0
2018,55-59 years,Not elsewhere included,Male,Mangere Mountain View,0
2018,55-59 years,Not elsewhere included,Male,Auckland Airport,0
2018,55-59 years,Not elsewhere included,Male,Mangere North,0
2018,55-59 years,Not elsewhere included,Male,Mangere West,0
2018,55-59 years,Not elsewhere included,Male,Mangere Central,0
2018,55-59 years,Not elsewhere included,Male,Mangere South,0
2018,55-59 years,Not elsewhere included,Male,Highland Park (Auckland),0
2018,55-59 years,Not elsewhere included,Male,Mangere Mascot,0
2018,55-59 years,Not elsewhere included,Male,Mangere South East,0
2018,55-59 years,Not elsewhere included,Male,Mangere East,0
2018,55-59 years,Not elsewhere included,Male,Manukau Central,0
2018,55-59 years,Not elsewhere included,Male,Hilltop (Auckland),0
2018,55-59 years,Not elsewhere included,Male,The Gardens (Auckland),0
2018,55-59 years,Not elsewhere included,Male,Manurewa Central,0
2018,55-59 years,Not elsewhere included,Male,Manurewa East,0
2018,55-59 years,Not elsewhere included,Male,Manurewa South,0
2018,55-59 years,Not elsewhere included,Male,Papakura West,0
2018,55-59 years,Not elsewhere included,Male,Papakura North,0
2018,55-59 years,Not elsewhere included,Male,Papakura Central,0
2018,55-59 years,Not elsewhere included,Male,Papakura North East,0
2018,55-59 years,Not elsewhere included,Male,Papakura Kelvin,0
2018,55-59 years,Not elsewhere included,Male,Papakura Massey Park,0
2018,55-59 years,Not elsewhere included,Male,Papakura East,0
2018,55-59 years,Not elsewhere included,Male,Cloverlea (Auckland),0
2018,55-59 years,Not elsewhere included,Female,Silverdale South (Auckland),0
2018,55-59 years,Not elsewhere included,Female,Hillcrest North (Auckland),0
2018,55-59 years,Not elsewhere included,Female,Hillcrest West (Auckland),0
2018,55-59 years,Not elsewhere included,Female,Hillcrest East (Auckland),0
2018,55-59 years,Not elsewhere included,Female,Western Heights (Auckland),0
2018,55-59 years,Not elsewhere included,Female,Northcote Central (Auckland),0
2018,55-59 years,Not elsewhere included,Female,Northcote South (Auckland),0
2018,55-59 years,Not elsewhere included,Female,Northcote Point (Auckland),0
2018,55-59 years,Not elsewhere included,Female,Belmont (Auckland),0
2018,55-59 years,Not elsewhere included,Female,Avondale West (Auckland),0
2018,55-59 years,Not elsewhere included,Female,Avondale North (Auckland),0
2018,55-59 years,Not elsewhere included,Female,Avondale Central (Auckland),0
2018,55-59 years,Not elsewhere included,Female,Morningside (Auckland),0
2018,55-59 years,Not elsewhere included,Female,Avondale South (Auckland),0
2018,55-59 years,Not elsewhere included,Female,Mount Roskill North,0
2018,55-59 years,Not elsewhere included,Female,Mount Roskill White Swan,0
2018,55-59 years,Not elsewhere included,Female,Mount Roskill Central North,0
2018,55-59 years,Not elsewhere included,Female,Mount Roskill Central South,0
2018,55-59 years,Not elsewhere included,Female,Mount Roskill South,0
2018,55-59 years,Not elsewhere included,Female,Hillsborough North (Auckland),0
2018,55-59 years,Not elsewhere included,Female,Hillsborough West (Auckland),0
2018,55-59 years,Not elsewhere included,Female,Royal Oak West (Auckland),0
2018,55-59 years,Not elsewhere included,Female,Hillsborough East (Auckland),0
2018,55-59 years,Not elsewhere included,Female,Royal Oak East (Auckland),0
2018,55-59 years,Not elsewhere included,Female,Hillsborough South (Auckland),0
2018,55-59 years,Not elsewhere included,Female,Mangere Bridge Ambury,0
2018,55-59 years,Not elsewhere included,Female,Mangere Bridge,0
2018,55-59 years,Not elsewhere included,Female,Mangere Mountain View,0
2018,55-59 years,Not elsewhere included,Female,Auckland Airport,0
2018,55-59 years,Not elsewhere included,Female,Mangere North,0
2018,55-59 years,Not elsewhere included,Female,Mangere West,0
2018,55-59 years,Not elsewhere included,Female,Mangere Central,0
2018,55-59 years,Not elsewhere included,Female,Mangere South,0
2018,55-59 years,Not elsewhere included,Female,Highland Park (Auckland),0
2018,55-59 years,Not elsewhere included,Female,Mangere Mascot,0
2018,55-59 years,Not elsewhere included,Female,Mangere South East,0
2018,55-59 years,Not elsewhere included,Female,Mangere East,0
2018,55-59 years,Not elsewhere included,Female,Manukau Central,0
2018,55-59 years,Not elsewhere included,Female,Hilltop (Auckland),0
2018,55-59 years,Not elsewhere included,Female,The Gardens (Auckland),0
2018,55-59 years,Not elsewhere included,Female,Manurewa Central,0
2018,55-59 years,Not elsewhere included,Female,Manurewa East,0
2018,55-59 years,Not elsewhere included,Female,Manurewa South,0
2018,55-59 years,Not elsewhere included,Female,Papakura West,0
2018,55-59 years,Not elsewhere included,Female,Papakura North,0
2018,55-59 years,Not elsewhere included,Female,Papakura Central,0
2018,55-59 years,Not elsewhere included,Female,Papakura North East,0
2018,55-59 years,Not elsewhere included,Female,Papakura Kelvin,0
2018,55-59 years,Not elsewhere included,Female,Papakura Massey Park,0
2018,55-59 years,Not elsewhere included,Female,Papakura East,0
2018,55-59 years,Not elsewhere included,Female,Cloverlea (Auckland),0
2018,55-59 years,Not elsewhere included,Total people - sex,Silverdale South (Auckland),0
2018,55-59 years,Not elsewhere included,Total people - sex,Hillcrest North (Auckland),0
2018,55-59 years,Not elsewhere included,Total people - sex,Hillcrest West (Auckland),0
2018,55-59 years,Not elsewhere included,Total people - sex,Hillcrest East (Auckland),0
2018,55-59 years,Not elsewhere included,Total people - sex,Western Heights (Auckland),0
2018,55-59 years,Not elsewhere included,Total people - sex,Northcote Central (Auckland),0
2018,55-59 years,Not elsewhere included,Total people - sex,Northcote South (Auckland),0
2018,55-59 years,Not elsewhere included,Total people - sex,Northcote Point (Auckland),0
2018,55-59 years,Not elsewhere included,Total people - sex,Belmont (Auckland),0
2018,55-59 years,Not elsewhere included,Total people - sex,Avondale West (Auckland),0
2018,55-59 years,Not elsewhere included,Total people - sex,Avondale North (Auckland),0
2018,55-59 years,Not elsewhere included,Total people - sex,Avondale Central (Auckland),0
2018,55-59 years,Not elsewhere included,Total people - sex,Morningside (Auckland),0
2018,55-59 years,Not elsewhere included,Total people - sex,Avondale South (Auckland),0
2018,55-59 years,Not elsewhere included,Total people - sex,Mount Roskill North,0
2018,55-59 years,Not elsewhere included,Total people - sex,Mount Roskill White Swan,0
2018,55-59 years,Not elsewhere included,Total people - sex,Mount Roskill Central North,0
2018,55-59 years,Not elsewhere included,Total people - sex,Mount Roskill Central South,0
2018,55-59 years,Not elsewhere included,Total people - sex,Mount Roskill South,0
2018,55-59 years,Not elsewhere included,Total people - sex,Hillsborough North (Auckland),0
2018,55-59 years,Not elsewhere included,Total people - sex,Hillsborough West (Auckland),0
2018,55-59 years,Not elsewhere included,Total people - sex,Royal Oak West (Auckland),0
2018,55-59 years,Not elsewhere included,Total people - sex,Hillsborough East (Auckland),0
2018,55-59 years,Not elsewhere included,Total people - sex,Royal Oak East (Auckland),0
2018,55-59 years,Not elsewhere included,Total people - sex,Hillsborough South (Auckland),0
2018,55-59 years,Not elsewhere included,Total people - sex,Mangere Bridge Ambury,0
2018,55-59 years,Not elsewhere included,Total people - sex,Mangere Bridge,0
2018,55-59 years,Not elsewhere included,Total people - sex,Mangere Mountain View,0
2018,55-59 years,Not elsewhere included,Total people - sex,Auckland Airport,0
2018,55-59 years,Not elsewhere included,Total people - sex,Mangere North,0
2018,55-59 years,Not elsewhere included,Total people - sex,Mangere West,0
2018,55-59 years,Not elsewhere included,Total people - sex,Mangere Central,0
2018,55-59 years,Not elsewhere included,Total people - sex,Mangere South,0
2018,55-59 years,Not elsewhere included,Total people - sex,Highland Park (Auckland),0
2018,55-59 years,Not elsewhere included,Total people - sex,Mangere Mascot,0
2018,55-59 years,Not elsewhere included,Total people - sex,Mangere South East,0
2018,55-59 years,Not elsewhere included,Total people - sex,Mangere East,0
2018,55-59 years,Not elsewhere included,Total people - sex,Manukau Central,0
2018,55-59 years,Not elsewhere included,Total people - sex,Hilltop (Auckland),0
2018,55-59 years,Not elsewhere included,Total people - sex,The Gardens (Auckland),0
2018,55-59 years,Not elsewhere included,Total people - sex,Manurewa Central,0
2018,55-59 years,Not elsewhere included,Total people - sex,Manurewa East,0
2018,55-59 years,Not elsewhere included,Total people - sex,Manurewa South,0
2018,55-59 years,Not elsewhere included,Total people - sex,Papakura West,0
2018,55-59 years,Not elsewhere included,Total people - sex,Papakura North,0
2018,55-59 years,Not elsewhere included,Total people - sex,Papakura Central,0
2018,55-59 years,Not elsewhere included,Total people - sex,Papakura North East,0
2018,55-59 years,Not elsewhere included,Total people - sex,Papakura Kelvin,0
2018,55-59 years,Not elsewhere included,Total people - sex,Papakura Massey Park,0
2018,55-59 years,Not elsewhere included,Total people - sex,Papakura East,0
2018,55-59 years,Not elsewhere included,Total people - sex,Cloverlea (Auckland),0
2018,55-59 years,Total people,Male,Silverdale Central (Auckland),12
2018,55-59 years,Total people,Male,Silverdale South (Auckland),90
2018,55-59 years,Total people,Male,Hillcrest North (Auckland),84
2018,55-59 years,Total people,Male,Hillcrest West (Auckland),87
2018,55-59 years,Total people,Male,Hillcrest East (Auckland),84
2018,55-59 years,Total people,Male,Western Heights (Auckland),132
2018,55-59 years,Total people,Male,Northcote Central (Auckland),48
2018,55-59 years,Total people,Male,Northcote South (Auckland),57
2018,55-59 years,Total people,Male,Northcote Point (Auckland),93
2018,55-59 years,Total people,Male,Belmont (Auckland),57
2018,55-59 years,Total people,Male,Avondale West (Auckland),105
2018,55-59 years,Total people,Male,Avondale North (Auckland),108
2018,55-59 years,Total people,Male,Avondale Central (Auckland),75
2018,55-59 years,Total people,Male,Morningside (Auckland),81
2018,55-59 years,Total people,Male,Auckland-University,0
2018,55-59 years,Total people,Male,Avondale South (Auckland),99
2018,55-59 years,Total people,Male,Mount Roskill North,105
2018,55-59 years,Total people,Male,Mount Roskill White Swan,135
2018,55-59 years,Total people,Male,Mount Roskill Central North,93
2018,55-59 years,Total people,Male,Mount Roskill Central South,75
2018,55-59 years,Total people,Male,Mount Roskill South,108
2018,55-59 years,Total people,Male,Hillsborough North (Auckland),99
2018,55-59 years,Total people,Male,Hillsborough West (Auckland),117
2018,55-59 years,Total people,Male,Royal Oak West (Auckland),84
2018,55-59 years,Total people,Male,Hillsborough East (Auckland),60
2018,55-59 years,Total people,Male,Royal Oak East (Auckland),84
2018,55-59 years,Total people,Male,Hillsborough South (Auckland),102
2018,55-59 years,Total people,Male,Mangere Bridge Ambury,99
2018,55-59 years,Total people,Male,Mangere Bridge,78
2018,55-59 years,Total people,Male,Mangere Mountain View,93
2018,55-59 years,Total people,Male,Auckland Airport,27
2018,55-59 years,Total people,Male,Mangere North,54
2018,55-59 years,Total people,Male,Mangere West,84
2018,55-59 years,Total people,Male,Mangere Central,54
2018,55-59 years,Total people,Male,Mangere South,81
2018,55-59 years,Total people,Male,Highland Park (Auckland),132
2018,55-59 years,Total people,Male,Mangere Mascot,81
2018,55-59 years,Total people,Male,Mangere South East,111
2018,55-59 years,Total people,Male,Mangere East,99
2018,55-59 years,Total people,Male,Manukau Central,30
2018,55-59 years,Total people,Male,Hilltop (Auckland),87
2018,55-59 years,Total people,Male,The Gardens (Auckland),153
2018,55-59 years,Total people,Male,Manurewa Central,93
2018,55-59 years,Total people,Male,Manurewa East,78
2018,55-59 years,Total people,Male,Manurewa South,102
2018,55-59 years,Total people,Male,Papakura West,54
2018,55-59 years,Total people,Male,Papakura North,114
2018,55-59 years,Total people,Male,Papakura Central,108
2018,55-59 years,Total people,Male,Papakura North East,66
2018,55-59 years,Total people,Male,Papakura Kelvin,87
2018,55-59 years,Total people,Male,Papakura Massey Park,81
2018,55-59 years,Total people,Male,Papakura East,84
2018,55-59 years,Total people,Male,Papakura Industrial,6
2018,55-59 years,Total people,Male,Cloverlea (Auckland),63
2018,55-59 years,Total people,Female,Silverdale Central (Auckland),9
2018,55-59 years,Total people,Female,Silverdale South (Auckland),87
2018,55-59 years,Total people,Female,Hillcrest North (Auckland),102
2018,55-59 years,Total people,Female,Hillcrest West (Auckland),102
2018,55-59 years,Total people,Female,Hillcrest East (Auckland),120
2018,55-59 years,Total people,Female,Western Heights (Auckland),162
2018,55-59 years,Total people,Female,Northcote Central (Auckland),72
2018,55-59 years,Total people,Female,Northcote South (Auckland),87
2018,55-59 years,Total people,Female,Northcote Point (Auckland),108
2018,55-59 years,Total people,Female,Belmont (Auckland),87
2018,55-59 years,Total people,Female,Avondale West (Auckland),117
2018,55-59 years,Total people,Female,Avondale North (Auckland),123
2018,55-59 years,Total people,Female,Avondale Central (Auckland),63
2018,55-59 years,Total people,Female,Morningside (Auckland),99
2018,55-59 years,Total people,Female,Auckland-University,0
2018,55-59 years,Total people,Female,Avondale South (Auckland),135
2018,55-59 years,Total people,Female,Mount Roskill North,135
2018,55-59 years,Total people,Female,Mount Roskill White Swan,132
2018,55-59 years,Total people,Female,Mount Roskill Central North,90
2018,55-59 years,Total people,Female,Mount Roskill Central South,75
2018,55-59 years,Total people,Female,Mount Roskill South,105
2018,55-59 years,Total people,Female,Hillsborough North (Auckland),99
2018,55-59 years,Total people,Female,Hillsborough West (Auckland),111
2018,55-59 years,Total people,Female,Royal Oak West (Auckland),84
2018,55-59 years,Total people,Female,Hillsborough East (Auckland),69
2018,55-59 years,Total people,Female,Royal Oak East (Auckland),90
2018,55-59 years,Total people,Female,Hillsborough South (Auckland),108
2018,55-59 years,Total people,Female,Mangere Bridge Ambury,126
2018,55-59 years,Total people,Female,Mangere Bridge,78
2018,55-59 years,Total people,Female,Mangere Mountain View,123
2018,55-59 years,Total people,Female,Auckland Airport,27
2018,55-59 years,Total people,Female,Mangere North,39
2018,55-59 years,Total people,Female,Mangere West,99
2018,55-59 years,Total people,Female,Mangere Central,90
2018,55-59 years,Total people,Female,Mangere South,96
2018,55-59 years,Total people,Female,Highland Park (Auckland),144
2018,55-59 years,Total people,Female,Mangere Mascot,102
2018,55-59 years,Total people,Female,Mangere South East,87
2018,55-59 years,Total people,Female,Mangere East,102
2018,55-59 years,Total people,Female,Manukau Central,21
2018,55-59 years,Total people,Female,Hilltop (Auckland),87
2018,55-59 years,Total people,Female,The Gardens (Auckland),156
2018,55-59 years,Total people,Female,Manurewa Central,102
2018,55-59 years,Total people,Female,Manurewa East,84
2018,55-59 years,Total people,Female,Manurewa South,99
2018,55-59 years,Total people,Female,Papakura West,54
2018,55-59 years,Total people,Female,Papakura North,123
2018,55-59 years,Total people,Female,Papakura Central,87
2018,55-59 years,Total people,Female,Papakura North East,63
2018,55-59 years,Total people,Female,Papakura Kelvin,75
2018,55-59 years,Total people,Female,Papakura Massey Park,63
2018,55-59 years,Total people,Female,Papakura East,84
2018,55-59 years,Total people,Female,Papakura Industrial,3
2018,55-59 years,Total people,Female,Cloverlea (Auckland),72
2018,55-59 years,Total people,Total people - sex,Silverdale Central (Auckland),21
2018,55-59 years,Total people,Total people - sex,Silverdale South (Auckland),180
2018,55-59 years,Total people,Total people - sex,Hillcrest North (Auckland),189
2018,55-59 years,Total people,Total people - sex,Hillcrest West (Auckland),189
2018,55-59 years,Total people,Total people - sex,Hillcrest East (Auckland),207
2018,55-59 years,Total people,Total people - sex,Western Heights (Auckland),291
2018,55-59 years,Total people,Total people - sex,Northcote Central (Auckland),120
2018,55-59 years,Total people,Total people - sex,Northcote South (Auckland),144
2018,55-59 years,Total people,Total people - sex,Northcote Point (Auckland),204
2018,55-59 years,Total people,Total people - sex,Belmont (Auckland),144
2018,55-59 years,Total people,Total people - sex,Avondale West (Auckland),222
2018,55-59 years,Total people,Total people - sex,Avondale North (Auckland),231
2018,55-59 years,Total people,Total people - sex,Avondale Central (Auckland),141
2018,55-59 years,Total people,Total people - sex,Morningside (Auckland),180
2018,55-59 years,Total people,Total people - sex,Auckland-University,3
2018,55-59 years,Total people,Total people - sex,Avondale South (Auckland),234
2018,55-59 years,Total people,Total people - sex,Mount Roskill North,240
2018,55-59 years,Total people,Total people - sex,Mount Roskill White Swan,270
2018,55-59 years,Total people,Total people - sex,Mount Roskill Central North,183
2018,55-59 years,Total people,Total people - sex,Mount Roskill Central South,147
2018,55-59 years,Total people,Total people - sex,Mount Roskill South,213
2018,55-59 years,Total people,Total people - sex,Hillsborough North (Auckland),198
2018,55-59 years,Total people,Total people - sex,Hillsborough West (Auckland),228
2018,55-59 years,Total people,Total people - sex,Royal Oak West (Auckland),168
2018,55-59 years,Total people,Total people - sex,Hillsborough East (Auckland),129
2018,55-59 years,Total people,Total people - sex,Royal Oak East (Auckland),171
2018,55-59 years,Total people,Total people - sex,Hillsborough South (Auckland),213
2018,55-59 years,Total people,Total people - sex,Mangere Bridge Ambury,222
2018,55-59 years,Total people,Total people - sex,Mangere Bridge,153
2018,55-59 years,Total people,Total people - sex,Mangere Mountain View,219
2018,55-59 years,Total people,Total people - sex,Auckland Airport,54
2018,55-59 years,Total people,Total people - sex,Mangere North,93
2018,55-59 years,Total people,Total people - sex,Mangere West,186
2018,55-59 years,Total people,Total people - sex,Mangere Central,141
2018,55-59 years,Total people,Total people - sex,Mangere South,177
2018,55-59 years,Total people,Total people - sex,Highland Park (Auckland),276
2018,55-59 years,Total people,Total people - sex,Mangere Mascot,183
2018,55-59 years,Total people,Total people - sex,Mangere South East,198
2018,55-59 years,Total people,Total people - sex,Mangere East,204
2018,55-59 years,Total people,Total people - sex,Manukau Central,51
2018,55-59 years,Total people,Total people - sex,Hilltop (Auckland),174
2018,55-59 years,Total people,Total people - sex,The Gardens (Auckland),309
2018,55-59 years,Total people,Total people - sex,Manurewa Central,192
2018,55-59 years,Total people,Total people - sex,Manurewa East,159
2018,55-59 years,Total people,Total people - sex,Manurewa South,201
2018,55-59 years,Total people,Total people - sex,Papakura West,108
2018,55-59 years,Total people,Total people - sex,Papakura North,237
2018,55-59 years,Total people,Total people - sex,Papakura Central,198
2018,55-59 years,Total people,Total people - sex,Papakura North East,129
2018,55-59 years,Total people,Total people - sex,Papakura Kelvin,162
2018,55-59 years,Total people,Total people - sex,Papakura Massey Park,144
2018,55-59 years,Total people,Total people - sex,Papakura East,171
2018,55-59 years,Total people,Total people - sex,Papakura Industrial,9
2018,55-59 years,Total people,Total people - sex,Cloverlea (Auckland),135
2018,60-64 years,European,Male,Silverdale Central (Auckland),6
2018,60-64 years,European,Male,Silverdale South (Auckland),66
2018,60-64 years,European,Male,Hillcrest North (Auckland),39
2018,60-64 years,European,Male,Hillcrest West (Auckland),51
2018,60-64 years,European,Male,Hillcrest East (Auckland),51
2018,60-64 years,European,Male,Western Heights (Auckland),63
2018,60-64 years,European,Male,Northcote Central (Auckland),30
2018,60-64 years,European,Male,Northcote South (Auckland),33
2018,60-64 years,European,Male,Northcote Point (Auckland),81
2018,60-64 years,European,Male,Belmont (Auckland),57
2018,60-64 years,European,Male,Avondale West (Auckland),27
2018,60-64 years,European,Male,Avondale North (Auckland),39
2018,60-64 years,European,Male,Avondale Central (Auckland),30
2018,60-64 years,European,Male,Morningside (Auckland),48
2018,60-64 years,European,Male,Avondale South (Auckland),36
2018,60-64 years,European,Male,Mount Roskill North,54
2018,60-64 years,European,Male,Mount Roskill White Swan,30
2018,60-64 years,European,Male,Mount Roskill Central North,24
2018,60-64 years,European,Male,Mount Roskill Central South,9
2018,60-64 years,European,Male,Mount Roskill South,27
2018,60-64 years,European,Male,Hillsborough North (Auckland),30
2018,60-64 years,European,Male,Hillsborough West (Auckland),24
2018,60-64 years,European,Male,Royal Oak West (Auckland),36
2018,60-64 years,European,Male,Hillsborough East (Auckland),30
2018,60-64 years,European,Male,Royal Oak East (Auckland),42
2018,60-64 years,European,Male,Hillsborough South (Auckland),57
2018,60-64 years,European,Male,Mangere Bridge Ambury,57
2018,60-64 years,European,Male,Mangere Bridge,36
2018,60-64 years,European,Male,Mangere Mountain View,33
2018,60-64 years,European,Male,Auckland Airport,6
2018,60-64 years,European,Male,Mangere North,6
2018,60-64 years,European,Male,Mangere West,3
2018,60-64 years,European,Male,Mangere Central,9
2018,60-64 years,European,Male,Mangere South,6
2018,60-64 years,European,Male,Highland Park (Auckland),54
2018,60-64 years,European,Male,Mangere Mascot,6
2018,60-64 years,European,Male,Mangere South East,12
2018,60-64 years,European,Male,Mangere East,21
2018,60-64 years,European,Male,Manukau Central,18
2018,60-64 years,European,Male,Hilltop (Auckland),24
2018,60-64 years,European,Male,The Gardens (Auckland),57
2018,60-64 years,European,Male,Manurewa Central,24
2018,60-64 years,European,Male,Manurewa East,18
2018,60-64 years,European,Male,Manurewa South,27
2018,60-64 years,European,Male,Papakura West,36
2018,60-64 years,European,Male,Papakura North,48
2018,60-64 years,European,Male,Papakura Central,30
2018,60-64 years,European,Male,Papakura North East,27
2018,60-64 years,European,Male,Papakura Kelvin,30
2018,60-64 years,European,Male,Papakura Massey Park,24
2018,60-64 years,European,Male,Papakura East,27
2018,60-64 years,European,Male,Cloverlea (Auckland),48
2018,60-64 years,European,Female,Silverdale Central (Auckland),6
2018,60-64 years,European,Female,Silverdale South (Auckland),63
2018,60-64 years,European,Female,Hillcrest North (Auckland),42
2018,60-64 years,European,Female,Hillcrest West (Auckland),66
2018,60-64 years,European,Female,Hillcrest East (Auckland),60
2018,60-64 years,European,Female,Western Heights (Auckland),63
2018,60-64 years,European,Female,Northcote Central (Auckland),21
2018,60-64 years,European,Female,Northcote South (Auckland),39
2018,60-64 years,European,Female,Northcote Point (Auckland),69
2018,60-64 years,European,Female,Belmont (Auckland),57
2018,60-64 years,European,Female,Avondale West (Auckland),18
2018,60-64 years,European,Female,Avondale North (Auckland),51
2018,60-64 years,European,Female,Avondale Central (Auckland),30
2018,60-64 years,European,Female,Morningside (Auckland),60
2018,60-64 years,European,Female,Avondale South (Auckland),27
2018,60-64 years,European,Female,Mount Roskill North,51
2018,60-64 years,European,Female,Mount Roskill White Swan,33
2018,60-64 years,European,Female,Mount Roskill Central North,18
2018,60-64 years,European,Female,Mount Roskill Central South,6
2018,60-64 years,European,Female,Mount Roskill South,39
2018,60-64 years,European,Female,Hillsborough North (Auckland),30
2018,60-64 years,European,Female,Hillsborough West (Auckland),18
2018,60-64 years,European,Female,Royal Oak West (Auckland),48
2018,60-64 years,European,Female,Hillsborough East (Auckland),21
2018,60-64 years,European,Female,Royal Oak East (Auckland),51
2018,60-64 years,European,Female,Hillsborough South (Auckland),51
2018,60-64 years,European,Female,Mangere Bridge Ambury,66
2018,60-64 years,European,Female,Mangere Bridge,48
2018,60-64 years,European,Female,Mangere Mountain View,27
2018,60-64 years,European,Female,Auckland Airport,3
2018,60-64 years,European,Female,Mangere North,3
2018,60-64 years,European,Female,Mangere West,6
2018,60-64 years,European,Female,Mangere Central,3
2018,60-64 years,European,Female,Mangere South,0
2018,60-64 years,European,Female,Highland Park (Auckland),57
2018,60-64 years,European,Female,Mangere Mascot,9
2018,60-64 years,European,Female,Mangere South East,12
2018,60-64 years,European,Female,Mangere East,12
2018,60-64 years,European,Female,Manukau Central,9
2018,60-64 years,European,Female,Hilltop (Auckland),21
2018,60-64 years,European,Female,The Gardens (Auckland),63
2018,60-64 years,European,Female,Manurewa Central,27
2018,60-64 years,European,Female,Manurewa East,18
2018,60-64 years,European,Female,Manurewa South,18
2018,60-64 years,European,Female,Papakura West,30
2018,60-64 years,European,Female,Papakura North,57
2018,60-64 years,European,Female,Papakura Central,51
2018,60-64 years,European,Female,Papakura North East,30
2018,60-64 years,European,Female,Papakura Kelvin,24
2018,60-64 years,European,Female,Papakura Massey Park,24
2018,60-64 years,European,Female,Papakura East,24
2018,60-64 years,European,Female,Cloverlea (Auckland),54
2018,60-64 years,European,Total people - sex,Silverdale Central (Auckland),12
2018,60-64 years,European,Total people - sex,Silverdale South (Auckland),129
2018,60-64 years,European,Total people - sex,Hillcrest North (Auckland),78
2018,60-64 years,European,Total people - sex,Hillcrest West (Auckland),114
2018,60-64 years,European,Total people - sex,Hillcrest East (Auckland),111
2018,60-64 years,European,Total people - sex,Western Heights (Auckland),129
2018,60-64 years,European,Total people - sex,Northcote Central (Auckland),51
2018,60-64 years,European,Total people - sex,Northcote South (Auckland),75
