Year,Age,Ethnic,Sex,Area,count
2013,90-94 years,Maori,Total people - sex,Mangere Mountain View,0
2013,90-94 years,Maori,Total people - sex,Auckland Airport,0
2013,90-94 years,Maori,Total people - sex,Mangere North,0
2013,90-94 years,Maori,Total people - sex,Mangere West,0
2013,90-94 years,Maori,Total people - sex,Mangere Central,0
2013,90-94 years,Maori,Total people - sex,Mangere South,3
2013,90-94 years,Maori,Total people - sex,Highland Park (Auckland),0
2013,90-94 years,Maori,Total people - sex,Mangere Mascot,0
2013,90-94 years,Maori,Total people - sex,Mangere South East,0
2013,90-94 years,Maori,Total people - sex,Mangere East,0
2013,90-94 years,Maori,Total people - sex,Manukau Central,0
2013,90-94 years,Maori,Total people - sex,Hilltop (Auckland),0
2013,90-94 years,Maori,Total people - sex,The Gardens (Auckland),0
2013,90-94 years,Maori,Total people - sex,Manurewa Central,0
2013,90-94 years,Maori,Total people - sex,Manurewa East,0
2013,90-94 years,Maori,Total people - sex,Manurewa South,0
2013,90-94 years,Maori,Total people - sex,Papakura West,0
2013,90-94 years,Maori,Total people - sex,Papakura North,0
2013,90-94 years,Maori,Total people - sex,Papakura Central,0
2013,90-94 years,Maori,Total people - sex,Papakura North East,0
2013,90-94 years,Maori,Total people - sex,Papakura Kelvin,3
2013,90-94 years,Maori,Total people - sex,Papakura Massey Park,0
2013,90-94 years,Maori,Total people - sex,Papakura East,0
2013,90-94 years,Maori,Total people - sex,Cloverlea (Auckland),0
2013,90-94 years,Pacific Peoples,Male,Silverdale South (Auckland),0
2013,90-94 years,Pacific Peoples,Male,Hillcrest North (Auckland),0
2013,90-94 years,Pacific Peoples,Male,Hillcrest West (Auckland),0
2013,90-94 years,Pacific Peoples,Male,Hillcrest East (Auckland),0
2013,90-94 years,Pacific Peoples,Male,Western Heights (Auckland),0
2013,90-94 years,Pacific Peoples,Male,Northcote Central (Auckland),0
2013,90-94 years,Pacific Peoples,Male,Northcote South (Auckland),0
2013,90-94 years,Pacific Peoples,Male,Northcote Point (Auckland),0
2013,90-94 years,Pacific Peoples,Male,Belmont (Auckland),0
2013,90-94 years,Pacific Peoples,Male,Avondale West (Auckland),0
2013,90-94 years,Pacific Peoples,Male,Avondale North (Auckland),0
2013,90-94 years,Pacific Peoples,Male,Avondale Central (Auckland),0
2013,90-94 years,Pacific Peoples,Male,Morningside (Auckland),0
2013,90-94 years,Pacific Peoples,Male,Avondale South (Auckland),0
2013,90-94 years,Pacific Peoples,Male,Mount Roskill North,0
2013,90-94 years,Pacific Peoples,Male,Mount Roskill White Swan,0
2013,90-94 years,Pacific Peoples,Male,Mount Roskill Central North,0
2013,90-94 years,Pacific Peoples,Male,Mount Roskill Central South,0
2013,90-94 years,Pacific Peoples,Male,Mount Roskill South,0
2013,90-94 years,Pacific Peoples,Male,Hillsborough North (Auckland),0
2013,90-94 years,Pacific Peoples,Male,Hillsborough West (Auckland),0
2013,90-94 years,Pacific Peoples,Male,Royal Oak West (Auckland),0
2013,90-94 years,Pacific Peoples,Male,Hillsborough East (Auckland),0
2013,90-94 years,Pacific Peoples,Male,Royal Oak East (Auckland),0
2013,90-94 years,Pacific Peoples,Male,Hillsborough South (Auckland),3
2013,90-94 years,Pacific Peoples,Male,Mangere Bridge Ambury,0
2013,90-94 years,Pacific Peoples,Male,Mangere Bridge,0
2013,90-94 years,Pacific Peoples,Male,Mangere Mountain View,0
2013,90-94 years,Pacific Peoples,Male,Mangere North,0
2013,90-94 years,Pacific Peoples,Male,Mangere West,0
2013,90-94 years,Pacific Peoples,Male,Mangere Central,0
2013,90-94 years,Pacific Peoples,Male,Mangere South,0
2013,90-94 years,Pacific Peoples,Male,Highland Park (Auckland),0
2013,90-94 years,Pacific Peoples,Male,Mangere Mascot,0
2013,90-94 years,Pacific Peoples,Male,Mangere South East,0
2013,90-94 years,Pacific Peoples,Male,Mangere East,0
2013,90-94 years,Pacific Peoples,Male,Manukau Central,0
2013,90-94 years,Pacific Peoples,Male,Hilltop (Auckland),0
2013,90-94 years,Pacific Peoples,Male,The Gardens (Auckland),0
2013,90-94 years,Pacific Peoples,Male,Manurewa Central,0
2013,90-94 years,Pacific Peoples,Male,Manurewa East,0
2013,90-94 years,Pacific Peoples,Male,Manurewa South,0
2013,90-94 years,Pacific Peoples,Male,Papakura West,0
2013,90-94 years,Pacific Peoples,Male,Papakura North,0
2013,90-94 years,Pacific Peoples,Male,Papakura Central,0
2013,90-94 years,Pacific Peoples,Male,Papakura North East,0
2013,90-94 years,Pacific Peoples,Male,Papakura Kelvin,3
2013,90-94 years,Pacific Peoples,Male,Papakura Massey Park,0
2013,90-94 years,Pacific Peoples,Male,Papakura East,0
2013,90-94 years,Pacific Peoples,Male,Cloverlea (Auckland),0
2013,90-94 years,Pacific Peoples,Female,Silverdale South (Auckland),0
2013,90-94 years,Pacific Peoples,Female,Hillcrest North (Auckland),0
2013,90-94 years,Pacific Peoples,Female,Hillcrest West (Auckland),0
2013,90-94 years,Pacific Peoples,Female,Hillcrest East (Auckland),0
2013,90-94 years,Pacific Peoples,Female,Western Heights (Auckland),0
2013,90-94 years,Pacific Peoples,Female,Northcote Central (Auckland),0
2013,90-94 years,Pacific Peoples,Female,Northcote South (Auckland),0
2013,90-94 years,Pacific Peoples,Female,Northcote Point (Auckland),3
2013,90-94 years,Pacific Peoples,Female,Belmont (Auckland),0
2013,90-94 years,Pacific Peoples,Female,Avondale West (Auckland),0
2013,90-94 years,Pacific Peoples,Female,Avondale North (Auckland),0
2013,90-94 years,Pacific Peoples,Female,Avondale Central (Auckland),0
2013,90-94 years,Pacific Peoples,Female,Morningside (Auckland),0
2013,90-94 years,Pacific Peoples,Female,Avondale South (Auckland),0
2013,90-94 years,Pacific Peoples,Female,Mount Roskill North,0
2013,90-94 years,Pacific Peoples,Female,Mount Roskill White Swan,0
2013,90-94 years,Pacific Peoples,Female,Mount Roskill Central North,0
2013,90-94 years,Pacific Peoples,Female,Mount Roskill Central South,3
2013,90-94 years,Pacific Peoples,Female,Mount Roskill South,0
2013,90-94 years,Pacific Peoples,Female,Hillsborough North (Auckland),0
2013,90-94 years,Pacific Peoples,Female,Hillsborough West (Auckland),0
2013,90-94 years,Pacific Peoples,Female,Royal Oak West (Auckland),3
2013,90-94 years,Pacific Peoples,Female,Hillsborough East (Auckland),0
2013,90-94 years,Pacific Peoples,Female,Royal Oak East (Auckland),0
2013,90-94 years,Pacific Peoples,Female,Hillsborough South (Auckland),0
2013,90-94 years,Pacific Peoples,Female,Mangere Bridge Ambury,0
2013,90-94 years,Pacific Peoples,Female,Mangere Bridge,0
2013,90-94 years,Pacific Peoples,Female,Mangere Mountain View,0
2013,90-94 years,Pacific Peoples,Female,Mangere North,0
2013,90-94 years,Pacific Peoples,Female,Mangere West,3
2013,90-94 years,Pacific Peoples,Female,Mangere Central,0
2013,90-94 years,Pacific Peoples,Female,Mangere South,0
2013,90-94 years,Pacific Peoples,Female,Highland Park (Auckland),0
2013,90-94 years,Pacific Peoples,Female,Mangere Mascot,0
2013,90-94 years,Pacific Peoples,Female,Mangere South East,0
2013,90-94 years,Pacific Peoples,Female,Mangere East,0
2013,90-94 years,Pacific Peoples,Female,Manukau Central,0
2013,90-94 years,Pacific Peoples,Female,Hilltop (Auckland),0
2013,90-94 years,Pacific Peoples,Female,The Gardens (Auckland),0
2013,90-94 years,Pacific Peoples,Female,Manurewa Central,0
2013,90-94 years,Pacific Peoples,Female,Manurewa East,3
2013,90-94 years,Pacific Peoples,Female,Manurewa South,0
2013,90-94 years,Pacific Peoples,Female,Papakura West,0
2013,90-94 years,Pacific Peoples,Female,Papakura North,0
2013,90-94 years,Pacific Peoples,Female,Papakura Central,0
2013,90-94 years,Pacific Peoples,Female,Papakura North East,0
2013,90-94 years,Pacific Peoples,Female,Papakura Kelvin,0
2013,90-94 years,Pacific Peoples,Female,Papakura Massey Park,0
2013,90-94 years,Pacific Peoples,Female,Papakura East,0
2013,90-94 years,Pacific Peoples,Female,Cloverlea (Auckland),0
2013,90-94 years,Pacific Peoples,Total people - sex,Silverdale South (Auckland),0
2013,90-94 years,Pacific Peoples,Total people - sex,Hillcrest North (Auckland),0
2013,90-94 years,Pacific Peoples,Total people - sex,Hillcrest West (Auckland),0
2013,90-94 years,Pacific Peoples,Total people - sex,Hillcrest East (Auckland),0
2013,90-94 years,Pacific Peoples,Total people - sex,Western Heights (Auckland),0
2013,90-94 years,Pacific Peoples,Total people - sex,Northcote Central (Auckland),0
2013,90-94 years,Pacific Peoples,Total people - sex,Northcote South (Auckland),0
2013,90-94 years,Pacific Peoples,Total people - sex,Northcote Point (Auckland),3
2013,90-94 years,Pacific Peoples,Total people - sex,Belmont (Auckland),0
2013,90-94 years,Pacific Peoples,Total people - sex,Avondale West (Auckland),3
2013,90-94 years,Pacific Peoples,Total people - sex,Avondale North (Auckland),0
2013,90-94 years,Pacific Peoples,Total people - sex,Avondale Central (Auckland),0
2013,90-94 years,Pacific Peoples,Total people - sex,Morningside (Auckland),0
2013,90-94 years,Pacific Peoples,Total people - sex,Avondale South (Auckland),0
2013,90-94 years,Pacific Peoples,Total people - sex,Mount Roskill North,0
2013,90-94 years,Pacific Peoples,Total people - sex,Mount Roskill White Swan,0
2013,90-94 years,Pacific Peoples,Total people - sex,Mount Roskill Central North,0
2013,90-94 years,Pacific Peoples,Total people - sex,Mount Roskill Central South,3
2013,90-94 years,Pacific Peoples,Total people - sex,Mount Roskill South,0
2013,90-94 years,Pacific Peoples,Total people - sex,Hillsborough North (Auckland),0
2013,90-94 years,Pacific Peoples,Total people - sex,Hillsborough West (Auckland),0
2013,90-94 years,Pacific Peoples,Total people - sex,Royal Oak West (Auckland),0
2013,90-94 years,Pacific Peoples,Total people - sex,Hillsborough East (Auckland),0
2013,90-94 years,Pacific Peoples,Total people - sex,Royal Oak East (Auckland),0
2013,90-94 years,Pacific Peoples,Total people - sex,Hillsborough South (Auckland),3
2013,90-94 years,Pacific Peoples,Total people - sex,Mangere Bridge Ambury,0
2013,90-94 years,Pacific Peoples,Total people - sex,Mangere Bridge,0
2013,90-94 years,Pacific Peoples,Total people - sex,Mangere Mountain View,0
2013,90-94 years,Pacific Peoples,Total people - sex,Auckland Airport,0
2013,90-94 years,Pacific Peoples,Total people - sex,Mangere North,0
2013,90-94 years,Pacific Peoples,Total people - sex,Mangere West,3
2013,90-94 years,Pacific Peoples,Total people - sex,Mangere Central,0
2013,90-94 years,Pacific Peoples,Total people - sex,Mangere South,0
2013,90-94 years,Pacific Peoples,Total people - sex,Highland Park (Auckland),0
2013,90-94 years,Pacific Peoples,Total people - sex,Mangere Mascot,0
2013,90-94 years,Pacific Peoples,Total people - sex,Mangere South East,0
2013,90-94 years,Pacific Peoples,Total people - sex,Mangere East,0
2013,90-94 years,Pacific Peoples,Total people - sex,Manukau Central,0
2013,90-94 years,Pacific Peoples,Total people - sex,Hilltop (Auckland),0
2013,90-94 years,Pacific Peoples,Total people - sex,The Gardens (Auckland),0
2013,90-94 years,Pacific Peoples,Total people - sex,Manurewa Central,0
2013,90-94 years,Pacific Peoples,Total people - sex,Manurewa East,3
2013,90-94 years,Pacific Peoples,Total people - sex,Manurewa South,0
2013,90-94 years,Pacific Peoples,Total people - sex,Papakura West,0
2013,90-94 years,Pacific Peoples,Total people - sex,Papakura North,0
2013,90-94 years,Pacific Peoples,Total people - sex,Papakura Central,0
2013,90-94 years,Pacific Peoples,Total people - sex,Papakura North East,0
2013,90-94 years,Pacific Peoples,Total people - sex,Papakura Kelvin,3
2013,90-94 years,Pacific Peoples,Total people - sex,Papakura Massey Park,0
2013,90-94 years,Pacific Peoples,Total people - sex,Papakura East,0
2013,90-94 years,Pacific Peoples,Total people - sex,Cloverlea (Auckland),0
2013,90-94 years,Asian,Male,Silverdale South (Auckland),0
2013,90-94 years,Asian,Male,Hillcrest North (Auckland),0
2013,90-94 years,Asian,Male,Hillcrest West (Auckland),0
2013,90-94 years,Asian,Male,Hillcrest East (Auckland),0
2013,90-94 years,Asian,Male,Western Heights (Auckland),0
2013,90-94 years,Asian,Male,Northcote Central (Auckland),0
2013,90-94 years,Asian,Male,Northcote South (Auckland),0
2013,90-94 years,Asian,Male,Northcote Point (Auckland),0
2013,90-94 years,Asian,Male,Belmont (Auckland),0
2013,90-94 years,Asian,Male,Avondale West (Auckland),0
2013,90-94 years,Asian,Male,Avondale North (Auckland),0
2013,90-94 years,Asian,Male,Avondale Central (Auckland),0
2013,90-94 years,Asian,Male,Morningside (Auckland),0
2013,90-94 years,Asian,Male,Avondale South (Auckland),0
2013,90-94 years,Asian,Male,Mount Roskill North,0
2013,90-94 years,Asian,Male,Mount Roskill White Swan,0
2013,90-94 years,Asian,Male,Mount Roskill Central North,0
2013,90-94 years,Asian,Male,Mount Roskill Central South,0
2013,90-94 years,Asian,Male,Mount Roskill South,0
2013,90-94 years,Asian,Male,Hillsborough North (Auckland),0
2013,90-94 years,Asian,Male,Hillsborough West (Auckland),0
2013,90-94 years,Asian,Male,Royal Oak West (Auckland),3
2013,90-94 years,Asian,Male,Hillsborough East (Auckland),0
2013,90-94 years,Asian,Male,Royal Oak East (Auckland),0
2013,90-94 years,Asian,Male,Hillsborough South (Auckland),0
2013,90-94 years,Asian,Male,Mangere Bridge Ambury,0
2013,90-94 years,Asian,Male,Mangere Bridge,0
2013,90-94 years,Asian,Male,Mangere Mountain View,0
2013,90-94 years,Asian,Male,Mangere North,0
2013,90-94 years,Asian,Male,Mangere West,0
2013,90-94 years,Asian,Male,Mangere Central,0
2013,90-94 years,Asian,Male,Mangere South,0
2013,90-94 years,Asian,Male,Highland Park (Auckland),0
2013,90-94 years,Asian,Male,Mangere Mascot,0
2013,90-94 years,Asian,Male,Mangere South East,0
2013,90-94 years,Asian,Male,Mangere East,0
2013,90-94 years,Asian,Male,Manukau Central,0
2013,90-94 years,Asian,Male,Hilltop (Auckland),0
2013,90-94 years,Asian,Male,The Gardens (Auckland),0
2013,90-94 years,Asian,Male,Manurewa Central,0
2013,90-94 years,Asian,Male,Manurewa East,0
2013,90-94 years,Asian,Male,Manurewa South,0
2013,90-94 years,Asian,Male,Papakura West,0
2013,90-94 years,Asian,Male,Papakura North,0
2013,90-94 years,Asian,Male,Papakura Central,3
2013,90-94 years,Asian,Male,Papakura North East,0
2013,90-94 years,Asian,Male,Papakura Kelvin,0
2013,90-94 years,Asian,Male,Papakura Massey Park,0
2013,90-94 years,Asian,Male,Papakura East,0
2013,90-94 years,Asian,Male,Cloverlea (Auckland),0
2013,90-94 years,Asian,Female,Silverdale South (Auckland),0
2013,90-94 years,Asian,Female,Hillcrest North (Auckland),0
2013,90-94 years,Asian,Female,Hillcrest West (Auckland),0
2013,90-94 years,Asian,Female,Hillcrest East (Auckland),0
2013,90-94 years,Asian,Female,Western Heights (Auckland),0
2013,90-94 years,Asian,Female,Northcote Central (Auckland),0
2013,90-94 years,Asian,Female,Northcote South (Auckland),0
2013,90-94 years,Asian,Female,Northcote Point (Auckland),0
2013,90-94 years,Asian,Female,Belmont (Auckland),0
2013,90-94 years,Asian,Female,Avondale West (Auckland),0
2013,90-94 years,Asian,Female,Avondale North (Auckland),3
2013,90-94 years,Asian,Female,Avondale Central (Auckland),0
2013,90-94 years,Asian,Female,Morningside (Auckland),0
2013,90-94 years,Asian,Female,Avondale South (Auckland),0
2013,90-94 years,Asian,Female,Mount Roskill North,0
2013,90-94 years,Asian,Female,Mount Roskill White Swan,0
2013,90-94 years,Asian,Female,Mount Roskill Central North,0
2013,90-94 years,Asian,Female,Mount Roskill Central South,0
2013,90-94 years,Asian,Female,Mount Roskill South,3
2013,90-94 years,Asian,Female,Hillsborough North (Auckland),0
2013,90-94 years,Asian,Female,Hillsborough West (Auckland),0
2013,90-94 years,Asian,Female,Royal Oak West (Auckland),0
2013,90-94 years,Asian,Female,Hillsborough East (Auckland),3
2013,90-94 years,Asian,Female,Royal Oak East (Auckland),0
2013,90-94 years,Asian,Female,Hillsborough South (Auckland),0
2013,90-94 years,Asian,Female,Mangere Bridge Ambury,0
2013,90-94 years,Asian,Female,Mangere Bridge,0
2013,90-94 years,Asian,Female,Mangere Mountain View,0
2013,90-94 years,Asian,Female,Mangere North,0
2013,90-94 years,Asian,Female,Mangere West,0
2013,90-94 years,Asian,Female,Mangere Central,0
2013,90-94 years,Asian,Female,Mangere South,0
2013,90-94 years,Asian,Female,Highland Park (Auckland),3
2013,90-94 years,Asian,Female,Mangere Mascot,0
2013,90-94 years,Asian,Female,Mangere South East,0
2013,90-94 years,Asian,Female,Mangere East,3
2013,90-94 years,Asian,Female,Manukau Central,0
2013,90-94 years,Asian,Female,Hilltop (Auckland),0
2013,90-94 years,Asian,Female,The Gardens (Auckland),0
2013,90-94 years,Asian,Female,Manurewa Central,0
2013,90-94 years,Asian,Female,Manurewa East,0
2013,90-94 years,Asian,Female,Manurewa South,0
2013,90-94 years,Asian,Female,Papakura West,0
2013,90-94 years,Asian,Female,Papakura North,3
2013,90-94 years,Asian,Female,Papakura Central,0
2013,90-94 years,Asian,Female,Papakura North East,0
2013,90-94 years,Asian,Female,Papakura Kelvin,0
2013,90-94 years,Asian,Female,Papakura Massey Park,0
2013,90-94 years,Asian,Female,Papakura East,0
2013,90-94 years,Asian,Female,Cloverlea (Auckland),0
2013,90-94 years,Asian,Total people - sex,Silverdale South (Auckland),0
2013,90-94 years,Asian,Total people - sex,Hillcrest North (Auckland),3
2013,90-94 years,Asian,Total people - sex,Hillcrest West (Auckland),0
2013,90-94 years,Asian,Total people - sex,Hillcrest East (Auckland),0
2013,90-94 years,Asian,Total people - sex,Western Heights (Auckland),0
2013,90-94 years,Asian,Total people - sex,Northcote Central (Auckland),0
2013,90-94 years,Asian,Total people - sex,Northcote South (Auckland),0
2013,90-94 years,Asian,Total people - sex,Northcote Point (Auckland),0
2013,90-94 years,Asian,Total people - sex,Belmont (Auckland),0
2013,90-94 years,Asian,Total people - sex,Avondale West (Auckland),0
2013,90-94 years,Asian,Total people - sex,Avondale North (Auckland),3
2013,90-94 years,Asian,Total people - sex,Avondale Central (Auckland),0
2013,90-94 years,Asian,Total people - sex,Morningside (Auckland),0
2013,90-94 years,Asian,Total people - sex,Avondale South (Auckland),0
2013,90-94 years,Asian,Total people - sex,Mount Roskill North,0
2013,90-94 years,Asian,Total people - sex,Mount Roskill White Swan,3
2013,90-94 years,Asian,Total people - sex,Mount Roskill Central North,0
2013,90-94 years,Asian,Total people - sex,Mount Roskill Central South,0
2013,90-94 years,Asian,Total people - sex,Mount Roskill South,3
2013,90-94 years,Asian,Total people - sex,Hillsborough North (Auckland),0
2013,90-94 years,Asian,Total people - sex,Hillsborough West (Auckland),0
2013,90-94 years,Asian,Total people - sex,Royal Oak West (Auckland),3
2013,90-94 years,Asian,Total people - sex,Hillsborough East (Auckland),3
2013,90-94 years,Asian,Total people - sex,Royal Oak East (Auckland),3
2013,90-94 years,Asian,Total people - sex,Hillsborough South (Auckland),0
2013,90-94 years,Asian,Total people - sex,Mangere Bridge Ambury,0
2013,90-94 years,Asian,Total people - sex,Mangere Bridge,0
2013,90-94 years,Asian,Total people - sex,Mangere Mountain View,0
2013,90-94 years,Asian,Total people - sex,Auckland Airport,0
2013,90-94 years,Asian,Total people - sex,Mangere North,0
2013,90-94 years,Asian,Total people - sex,Mangere West,0
2013,90-94 years,Asian,Total people - sex,Mangere Central,0
2013,90-94 years,Asian,Total people - sex,Mangere South,0
2013,90-94 years,Asian,Total people - sex,Highland Park (Auckland),3
2013,90-94 years,Asian,Total people - sex,Mangere Mascot,0
2013,90-94 years,Asian,Total people - sex,Mangere South East,0
2013,90-94 years,Asian,Total people - sex,Mangere East,3
2013,90-94 years,Asian,Total people - sex,Manukau Central,0
2013,90-94 years,Asian,Total people - sex,Hilltop (Auckland),0
2013,90-94 years,Asian,Total people - sex,The Gardens (Auckland),0
2013,90-94 years,Asian,Total people - sex,Manurewa Central,0
2013,90-94 years,Asian,Total people - sex,Manurewa East,0
2013,90-94 years,Asian,Total people - sex,Manurewa South,0
2013,90-94 years,Asian,Total people - sex,Papakura West,0
2013,90-94 years,Asian,Total people - sex,Papakura North,3
2013,90-94 years,Asian,Total people - sex,Papakura Central,3
2013,90-94 years,Asian,Total people - sex,Papakura North East,0
2013,90-94 years,Asian,Total people - sex,Papakura Kelvin,0
2013,90-94 years,Asian,Total people - sex,Papakura Massey Park,0
2013,90-94 years,Asian,Total people - sex,Papakura East,0
2013,90-94 years,Asian,Total people - sex,Cloverlea (Auckland),0
2013,90-94 years,Middle Eastern/Latin American/African,Male,Silverdale South (Auckland),0
2013,90-94 years,Middle Eastern/Latin American/African,Male,Hillcrest North (Auckland),0
2013,90-94 years,Middle Eastern/Latin American/African,Male,Hillcrest West (Auckland),0
2013,90-94 years,Middle Eastern/Latin American/African,Male,Hillcrest East (Auckland),0
2013,90-94 years,Middle Eastern/Latin American/African,Male,Western Heights (Auckland),0
2013,90-94 years,Middle Eastern/Latin American/African,Male,Northcote Central (Auckland),0
2013,90-94 years,Middle Eastern/Latin American/African,Male,Northcote South (Auckland),0
2013,90-94 years,Middle Eastern/Latin American/African,Male,Northcote Point (Auckland),0
2013,90-94 years,Middle Eastern/Latin American/African,Male,Belmont (Auckland),0
2013,90-94 years,Middle Eastern/Latin American/African,Male,Avondale West (Auckland),0
2013,90-94 years,Middle Eastern/Latin American/African,Male,Avondale North (Auckland),0
2013,90-94 years,Middle Eastern/Latin American/African,Male,Avondale Central (Auckland),0
2013,90-94 years,Middle Eastern/Latin American/African,Male,Morningside (Auckland),0
2013,90-94 years,Middle Eastern/Latin American/African,Male,Avondale South (Auckland),0
2013,90-94 years,Middle Eastern/Latin American/African,Male,Mount Roskill North,0
2013,90-94 years,Middle Eastern/Latin American/African,Male,Mount Roskill White Swan,0
2013,90-94 years,Middle Eastern/Latin American/African,Male,Mount Roskill Central North,0
2013,90-94 years,Middle Eastern/Latin American/African,Male,Mount Roskill Central South,0
2013,90-94 years,Middle Eastern/Latin American/African,Male,Mount Roskill South,0
2013,90-94 years,Middle Eastern/Latin American/African,Male,Hillsborough North (Auckland),0
2013,90-94 years,Middle Eastern/Latin American/African,Male,Hillsborough West (Auckland),0
2013,90-94 years,Middle Eastern/Latin American/African,Male,Royal Oak West (Auckland),0
2013,90-94 years,Middle Eastern/Latin American/African,Male,Hillsborough East (Auckland),0
2013,90-94 years,Middle Eastern/Latin American/African,Male,Royal Oak East (Auckland),0
2013,90-94 years,Middle Eastern/Latin American/African,Male,Hillsborough South (Auckland),0
2013,90-94 years,Middle Eastern/Latin American/African,Male,Mangere Bridge Ambury,0
2013,90-94 years,Middle Eastern/Latin American/African,Male,Mangere Bridge,0
2013,90-94 years,Middle Eastern/Latin American/African,Male,Mangere Mountain View,0
2013,90-94 years,Middle Eastern/Latin American/African,Male,Mangere North,0
2013,90-94 years,Middle Eastern/Latin American/African,Male,Mangere West,0
2013,90-94 years,Middle Eastern/Latin American/African,Male,Mangere Central,0
2013,90-94 years,Middle Eastern/Latin American/African,Male,Mangere South,0
2013,90-94 years,Middle Eastern/Latin American/African,Male,Highland Park (Auckland),0
2013,90-94 years,Middle Eastern/Latin American/African,Male,Mangere Mascot,0
2013,90-94 years,Middle Eastern/Latin American/African,Male,Mangere South East,0
2013,90-94 years,Middle Eastern/Latin American/African,Male,Mangere East,0
2013,90-94 years,Middle Eastern/Latin American/African,Male,Manukau Central,0
2013,90-94 years,Middle Eastern/Latin American/African,Male,Hilltop (Auckland),0
2013,90-94 years,Middle Eastern/Latin American/African,Male,The Gardens (Auckland),0
2013,90-94 years,Middle Eastern/Latin American/African,Male,Manurewa Central,0
2013,90-94 years,Middle Eastern/Latin American/African,Male,Manurewa East,0
2013,90-94 years,Middle Eastern/Latin American/African,Male,Manurewa South,0
2013,90-94 years,Middle Eastern/Latin American/African,Male,Papakura West,0
2013,90-94 years,Middle Eastern/Latin American/African,Male,Papakura North,0
2013,90-94 years,Middle Eastern/Latin American/African,Male,Papakura Central,0
2013,90-94 years,Middle Eastern/Latin American/African,Male,Papakura North East,0
2013,90-94 years,Middle Eastern/Latin American/African,Male,Papakura Kelvin,0
2013,90-94 years,Middle Eastern/Latin American/African,Male,Papakura Massey Park,0
2013,90-94 years,Middle Eastern/Latin American/African,Male,Papakura East,0
2013,90-94 years,Middle Eastern/Latin American/African,Male,Cloverlea (Auckland),0
2013,90-94 years,Middle Eastern/Latin American/African,Female,Silverdale South (Auckland),0
2013,90-94 years,Middle Eastern/Latin American/African,Female,Hillcrest North (Auckland),0
2013,90-94 years,Middle Eastern/Latin American/African,Female,Hillcrest West (Auckland),0
2013,90-94 years,Middle Eastern/Latin American/African,Female,Hillcrest East (Auckland),0
2013,90-94 years,Middle Eastern/Latin American/African,Female,Western Heights (Auckland),0
2013,90-94 years,Middle Eastern/Latin American/African,Female,Northcote Central (Auckland),0
2013,90-94 years,Middle Eastern/Latin American/African,Female,Northcote South (Auckland),0
2013,90-94 years,Middle Eastern/Latin American/African,Female,Northcote Point (Auckland),0
2013,90-94 years,Middle Eastern/Latin American/African,Female,Belmont (Auckland),0
2013,90-94 years,Middle Eastern/Latin American/African,Female,Avondale West (Auckland),0
2013,90-94 years,Middle Eastern/Latin American/African,Female,Avondale North (Auckland),0
2013,90-94 years,Middle Eastern/Latin American/African,Female,Avondale Central (Auckland),0
2013,90-94 years,Middle Eastern/Latin American/African,Female,Morningside (Auckland),0
2013,90-94 years,Middle Eastern/Latin American/African,Female,Avondale South (Auckland),0
2013,90-94 years,Middle Eastern/Latin American/African,Female,Mount Roskill North,0
2013,90-94 years,Middle Eastern/Latin American/African,Female,Mount Roskill White Swan,0
2013,90-94 years,Middle Eastern/Latin American/African,Female,Mount Roskill Central North,0
2013,90-94 years,Middle Eastern/Latin American/African,Female,Mount Roskill Central South,0
2013,90-94 years,Middle Eastern/Latin American/African,Female,Mount Roskill South,0
2013,90-94 years,Middle Eastern/Latin American/African,Female,Hillsborough North (Auckland),0
2013,90-94 years,Middle Eastern/Latin American/African,Female,Hillsborough West (Auckland),0
2013,90-94 years,Middle Eastern/Latin American/African,Female,Royal Oak West (Auckland),0
2013,90-94 years,Middle Eastern/Latin American/African,Female,Hillsborough East (Auckland),0
2013,90-94 years,Middle Eastern/Latin American/African,Female,Royal Oak East (Auckland),0
2013,90-94 years,Middle Eastern/Latin American/African,Female,Hillsborough South (Auckland),0
2013,90-94 years,Middle Eastern/Latin American/African,Female,Mangere Bridge Ambury,0
2013,90-94 years,Middle Eastern/Latin American/African,Female,Mangere Bridge,0
2013,90-94 years,Middle Eastern/Latin American/African,Female,Mangere Mountain View,0
2013,90-94 years,Middle Eastern/Latin American/African,Female,Mangere North,0
2013,90-94 years,Middle Eastern/Latin American/African,Female,Mangere West,0
2013,90-94 years,Middle Eastern/Latin American/African,Female,Mangere Central,0
2013,90-94 years,Middle Eastern/Latin American/African,Female,Mangere South,0
2013,90-94 years,Middle Eastern/Latin American/African,Female,Highland Park (Auckland),0
2013,90-94 years,Middle Eastern/Latin American/African,Female,Mangere Mascot,0
2013,90-94 years,Middle Eastern/Latin American/African,Female,Mangere South East,0
2013,90-94 years,Middle Eastern/Latin American/African,Female,Mangere East,0
2013,90-94 years,Middle Eastern/Latin American/African,Female,Manukau Central,0
2013,90-94 years,Middle Eastern/Latin American/African,Female,Hilltop (Auckland),0
2013,90-94 years,Middle Eastern/Latin American/African,Female,The Gardens (Auckland),0
2013,90-94 years,Middle Eastern/Latin American/African,Female,Manurewa Central,0
2013,90-94 years,Middle Eastern/Latin American/African,Female,Manurewa East,0
2013,90-94 years,Middle Eastern/Latin American/African,Female,Manurewa South,0
2013,90-94 years,Middle Eastern/Latin American/African,Female,Papakura West,0
