Year,Age,Ethnic,Sex,Area,count
2006,80-84 years,Middle Eastern/Latin American/African,Total people - sex,Mangere North,0
2006,80-84 years,Middle Eastern/Latin American/African,Total people - sex,Mangere West,0
2006,80-84 years,Middle Eastern/Latin American/African,Total people - sex,Mangere Central,0
2006,80-84 years,Middle Eastern/Latin American/African,Total people - sex,Mangere South,0
2006,80-84 years,Middle Eastern/Latin American/African,Total people - sex,Highland Park (Auckland),0
2006,80-84 years,Middle Eastern/Latin American/African,Total people - sex,Mangere Mascot,0
2006,80-84 years,Middle Eastern/Latin American/African,Total people - sex,Mangere South East,0
2006,80-84 years,Middle Eastern/Latin American/African,Total people - sex,Mangere East,0
2006,80-84 years,Middle Eastern/Latin American/African,Total people - sex,Manukau Central,0
2006,80-84 years,Middle Eastern/Latin American/African,Total people - sex,Hilltop (Auckland),0
2006,80-84 years,Middle Eastern/Latin American/African,Total people - sex,The Gardens (Auckland),0
2006,80-84 years,Middle Eastern/Latin American/African,Total people - sex,Manurewa Central,0
2006,80-84 years,Middle Eastern/Latin American/African,Total people - sex,Manurewa East,0
2006,80-84 years,Middle Eastern/Latin American/African,Total people - sex,Manurewa South,0
2006,80-84 years,Middle Eastern/Latin American/African,Total people - sex,Papakura West,0
2006,80-84 years,Middle Eastern/Latin American/African,Total people - sex,Papakura North,0
2006,80-84 years,Middle Eastern/Latin American/African,Total people - sex,Papakura Central,0
2006,80-84 years,Middle Eastern/Latin American/African,Total people - sex,Papakura North East,0
2006,80-84 years,Middle Eastern/Latin American/African,Total people - sex,Papakura Kelvin,0
2006,80-84 years,Middle Eastern/Latin American/African,Total people - sex,Papakura Massey Park,0
2006,80-84 years,Middle Eastern/Latin American/African,Total people - sex,Papakura East,0
2006,80-84 years,Middle Eastern/Latin American/African,Total people - sex,Cloverlea (Auckland),0
2006,80-84 years,Other ethnicity,Male,Silverdale South (Auckland),0
2006,80-84 years,Other ethnicity,Male,Hillcrest North (Auckland),0
2006,80-84 years,Other ethnicity,Male,Hillcrest West (Auckland),0
2006,80-84 years,Other ethnicity,Male,Hillcrest East (Auckland),3
2006,80-84 years,Other ethnicity,Male,Western Heights (Auckland),0
2006,80-84 years,Other ethnicity,Male,Northcote Central (Auckland),0
2006,80-84 years,Other ethnicity,Male,Northcote South (Auckland),3
2006,80-84 years,Other ethnicity,Male,Northcote Point (Auckland),0
2006,80-84 years,Other ethnicity,Male,Belmont (Auckland),0
2006,80-84 years,Other ethnicity,Male,Avondale West (Auckland),0
2006,80-84 years,Other ethnicity,Male,Avondale North (Auckland),0
2006,80-84 years,Other ethnicity,Male,Avondale Central (Auckland),0
2006,80-84 years,Other ethnicity,Male,Morningside (Auckland),0
2006,80-84 years,Other ethnicity,Male,Avondale South (Auckland),0
2006,80-84 years,Other ethnicity,Male,Mount Roskill North,0
2006,80-84 years,Other ethnicity,Male,Mount Roskill White Swan,0
2006,80-84 years,Other ethnicity,Male,Mount Roskill Central North,0
2006,80-84 years,Other ethnicity,Male,Mount Roskill Central South,3
2006,80-84 years,Other ethnicity,Male,Mount Roskill South,3
2006,80-84 years,Other ethnicity,Male,Hillsborough North (Auckland),0
2006,80-84 years,Other ethnicity,Male,Hillsborough West (Auckland),0
2006,80-84 years,Other ethnicity,Male,Royal Oak West (Auckland),3
2006,80-84 years,Other ethnicity,Male,Hillsborough East (Auckland),0
2006,80-84 years,Other ethnicity,Male,Royal Oak East (Auckland),0
2006,80-84 years,Other ethnicity,Male,Hillsborough South (Auckland),0
2006,80-84 years,Other ethnicity,Male,Mangere Bridge Ambury,6
2006,80-84 years,Other ethnicity,Male,Mangere Bridge,0
2006,80-84 years,Other ethnicity,Male,Mangere Mountain View,3
2006,80-84 years,Other ethnicity,Male,Auckland Airport,0
2006,80-84 years,Other ethnicity,Male,Mangere North,0
2006,80-84 years,Other ethnicity,Male,Mangere West,0
2006,80-84 years,Other ethnicity,Male,Mangere Central,0
2006,80-84 years,Other ethnicity,Male,Mangere South,0
2006,80-84 years,Other ethnicity,Male,Highland Park (Auckland),3
2006,80-84 years,Other ethnicity,Male,Mangere Mascot,0
2006,80-84 years,Other ethnicity,Male,Mangere South East,0
2006,80-84 years,Other ethnicity,Male,Mangere East,0
2006,80-84 years,Other ethnicity,Male,Manukau Central,0
2006,80-84 years,Other ethnicity,Male,Hilltop (Auckland),0
2006,80-84 years,Other ethnicity,Male,The Gardens (Auckland),0
2006,80-84 years,Other ethnicity,Male,Manurewa Central,0
2006,80-84 years,Other ethnicity,Male,Manurewa East,0
2006,80-84 years,Other ethnicity,Male,Manurewa South,3
2006,80-84 years,Other ethnicity,Male,Papakura West,3
2006,80-84 years,Other ethnicity,Male,Papakura North,0
2006,80-84 years,Other ethnicity,Male,Papakura Central,0
2006,80-84 years,Other ethnicity,Male,Papakura North East,3
2006,80-84 years,Other ethnicity,Male,Papakura Kelvin,0
2006,80-84 years,Other ethnicity,Male,Papakura Massey Park,3
2006,80-84 years,Other ethnicity,Male,Papakura East,3
2006,80-84 years,Other ethnicity,Male,Cloverlea (Auckland),3
2006,80-84 years,Other ethnicity,Female,Silverdale South (Auckland),0
2006,80-84 years,Other ethnicity,Female,Hillcrest North (Auckland),0
2006,80-84 years,Other ethnicity,Female,Hillcrest West (Auckland),0
2006,80-84 years,Other ethnicity,Female,Hillcrest East (Auckland),0
2006,80-84 years,Other ethnicity,Female,Western Heights (Auckland),0
2006,80-84 years,Other ethnicity,Female,Northcote Central (Auckland),0
2006,80-84 years,Other ethnicity,Female,Northcote South (Auckland),0
2006,80-84 years,Other ethnicity,Female,Northcote Point (Auckland),6
2006,80-84 years,Other ethnicity,Female,Belmont (Auckland),6
2006,80-84 years,Other ethnicity,Female,Avondale West (Auckland),0
2006,80-84 years,Other ethnicity,Female,Avondale North (Auckland),3
2006,80-84 years,Other ethnicity,Female,Avondale Central (Auckland),3
2006,80-84 years,Other ethnicity,Female,Morningside (Auckland),0
2006,80-84 years,Other ethnicity,Female,Avondale South (Auckland),3
2006,80-84 years,Other ethnicity,Female,Mount Roskill North,0
2006,80-84 years,Other ethnicity,Female,Mount Roskill White Swan,3
2006,80-84 years,Other ethnicity,Female,Mount Roskill Central North,0
2006,80-84 years,Other ethnicity,Female,Mount Roskill Central South,3
2006,80-84 years,Other ethnicity,Female,Mount Roskill South,6
2006,80-84 years,Other ethnicity,Female,Hillsborough North (Auckland),0
2006,80-84 years,Other ethnicity,Female,Hillsborough West (Auckland),0
2006,80-84 years,Other ethnicity,Female,Royal Oak West (Auckland),0
2006,80-84 years,Other ethnicity,Female,Hillsborough East (Auckland),0
2006,80-84 years,Other ethnicity,Female,Royal Oak East (Auckland),0
2006,80-84 years,Other ethnicity,Female,Hillsborough South (Auckland),3
2006,80-84 years,Other ethnicity,Female,Mangere Bridge Ambury,3
2006,80-84 years,Other ethnicity,Female,Mangere Bridge,3
2006,80-84 years,Other ethnicity,Female,Mangere Mountain View,0
2006,80-84 years,Other ethnicity,Female,Auckland Airport,0
2006,80-84 years,Other ethnicity,Female,Mangere North,3
2006,80-84 years,Other ethnicity,Female,Mangere West,0
2006,80-84 years,Other ethnicity,Female,Mangere Central,0
2006,80-84 years,Other ethnicity,Female,Mangere South,0
2006,80-84 years,Other ethnicity,Female,Highland Park (Auckland),9
2006,80-84 years,Other ethnicity,Female,Mangere Mascot,0
2006,80-84 years,Other ethnicity,Female,Mangere South East,0
2006,80-84 years,Other ethnicity,Female,Mangere East,0
2006,80-84 years,Other ethnicity,Female,Manukau Central,0
2006,80-84 years,Other ethnicity,Female,Hilltop (Auckland),0
2006,80-84 years,Other ethnicity,Female,The Gardens (Auckland),0
2006,80-84 years,Other ethnicity,Female,Manurewa Central,0
2006,80-84 years,Other ethnicity,Female,Manurewa East,3
2006,80-84 years,Other ethnicity,Female,Manurewa South,0
2006,80-84 years,Other ethnicity,Female,Papakura West,3
2006,80-84 years,Other ethnicity,Female,Papakura North,3
2006,80-84 years,Other ethnicity,Female,Papakura Central,0
2006,80-84 years,Other ethnicity,Female,Papakura North East,3
2006,80-84 years,Other ethnicity,Female,Papakura Kelvin,0
2006,80-84 years,Other ethnicity,Female,Papakura Massey Park,0
2006,80-84 years,Other ethnicity,Female,Papakura East,0
2006,80-84 years,Other ethnicity,Female,Cloverlea (Auckland),0
2006,80-84 years,Other ethnicity,Total people - sex,Silverdale South (Auckland),0
2006,80-84 years,Other ethnicity,Total people - sex,Hillcrest North (Auckland),0
2006,80-84 years,Other ethnicity,Total people - sex,Hillcrest West (Auckland),3
2006,80-84 years,Other ethnicity,Total people - sex,Hillcrest East (Auckland),3
2006,80-84 years,Other ethnicity,Total people - sex,Western Heights (Auckland),0
2006,80-84 years,Other ethnicity,Total people - sex,Northcote Central (Auckland),0
2006,80-84 years,Other ethnicity,Total people - sex,Northcote South (Auckland),3
2006,80-84 years,Other ethnicity,Total people - sex,Northcote Point (Auckland),6
2006,80-84 years,Other ethnicity,Total people - sex,Belmont (Auckland),9
2006,80-84 years,Other ethnicity,Total people - sex,Avondale West (Auckland),0
2006,80-84 years,Other ethnicity,Total people - sex,Avondale North (Auckland),3
2006,80-84 years,Other ethnicity,Total people - sex,Avondale Central (Auckland),3
2006,80-84 years,Other ethnicity,Total people - sex,Morningside (Auckland),0
2006,80-84 years,Other ethnicity,Total people - sex,Avondale South (Auckland),3
2006,80-84 years,Other ethnicity,Total people - sex,Mount Roskill North,0
2006,80-84 years,Other ethnicity,Total people - sex,Mount Roskill White Swan,3
2006,80-84 years,Other ethnicity,Total people - sex,Mount Roskill Central North,0
2006,80-84 years,Other ethnicity,Total people - sex,Mount Roskill Central South,3
2006,80-84 years,Other ethnicity,Total people - sex,Mount Roskill South,9
2006,80-84 years,Other ethnicity,Total people - sex,Hillsborough North (Auckland),0
2006,80-84 years,Other ethnicity,Total people - sex,Hillsborough West (Auckland),3
2006,80-84 years,Other ethnicity,Total people - sex,Royal Oak West (Auckland),3
2006,80-84 years,Other ethnicity,Total people - sex,Hillsborough East (Auckland),0
2006,80-84 years,Other ethnicity,Total people - sex,Royal Oak East (Auckland),0
2006,80-84 years,Other ethnicity,Total people - sex,Hillsborough South (Auckland),3
2006,80-84 years,Other ethnicity,Total people - sex,Mangere Bridge Ambury,6
2006,80-84 years,Other ethnicity,Total people - sex,Mangere Bridge,3
2006,80-84 years,Other ethnicity,Total people - sex,Mangere Mountain View,3
2006,80-84 years,Other ethnicity,Total people - sex,Auckland Airport,0
2006,80-84 years,Other ethnicity,Total people - sex,Mangere North,3
2006,80-84 years,Other ethnicity,Total people - sex,Mangere West,0
2006,80-84 years,Other ethnicity,Total people - sex,Mangere Central,0
2006,80-84 years,Other ethnicity,Total people - sex,Mangere South,0
2006,80-84 years,Other ethnicity,Total people - sex,Highland Park (Auckland),9
2006,80-84 years,Other ethnicity,Total people - sex,Mangere Mascot,0
2006,80-84 years,Other ethnicity,Total people - sex,Mangere South East,0
2006,80-84 years,Other ethnicity,Total people - sex,Mangere East,0
2006,80-84 years,Other ethnicity,Total people - sex,Manukau Central,0
2006,80-84 years,Other ethnicity,Total people - sex,Hilltop (Auckland),0
2006,80-84 years,Other ethnicity,Total people - sex,The Gardens (Auckland),0
2006,80-84 years,Other ethnicity,Total people - sex,Manurewa Central,0
2006,80-84 years,Other ethnicity,Total people - sex,Manurewa East,3
2006,80-84 years,Other ethnicity,Total people - sex,Manurewa South,3
2006,80-84 years,Other ethnicity,Total people - sex,Papakura West,3
2006,80-84 years,Other ethnicity,Total people - sex,Papakura North,6
2006,80-84 years,Other ethnicity,Total people - sex,Papakura Central,0
2006,80-84 years,Other ethnicity,Total people - sex,Papakura North East,0
2006,80-84 years,Other ethnicity,Total people - sex,Papakura Kelvin,0
2006,80-84 years,Other ethnicity,Total people - sex,Papakura Massey Park,3
2006,80-84 years,Other ethnicity,Total people - sex,Papakura East,3
2006,80-84 years,Other ethnicity,Total people - sex,Cloverlea (Auckland),6
2006,80-84 years,Not elsewhere included,Male,Silverdale South (Auckland),0
2006,80-84 years,Not elsewhere included,Male,Hillcrest North (Auckland),0
2006,80-84 years,Not elsewhere included,Male,Hillcrest West (Auckland),0
2006,80-84 years,Not elsewhere included,Male,Hillcrest East (Auckland),0
2006,80-84 years,Not elsewhere included,Male,Western Heights (Auckland),0
2006,80-84 years,Not elsewhere included,Male,Northcote Central (Auckland),3
2006,80-84 years,Not elsewhere included,Male,Northcote South (Auckland),0
2006,80-84 years,Not elsewhere included,Male,Northcote Point (Auckland),0
2006,80-84 years,Not elsewhere included,Male,Belmont (Auckland),0
2006,80-84 years,Not elsewhere included,Male,Avondale West (Auckland),3
2006,80-84 years,Not elsewhere included,Male,Avondale North (Auckland),0
2006,80-84 years,Not elsewhere included,Male,Avondale Central (Auckland),3
2006,80-84 years,Not elsewhere included,Male,Morningside (Auckland),3
2006,80-84 years,Not elsewhere included,Male,Avondale South (Auckland),3
2006,80-84 years,Not elsewhere included,Male,Mount Roskill North,0
2006,80-84 years,Not elsewhere included,Male,Mount Roskill White Swan,0
2006,80-84 years,Not elsewhere included,Male,Mount Roskill Central North,3
2006,80-84 years,Not elsewhere included,Male,Mount Roskill Central South,0
2006,80-84 years,Not elsewhere included,Male,Mount Roskill South,9
2006,80-84 years,Not elsewhere included,Male,Hillsborough North (Auckland),3
2006,80-84 years,Not elsewhere included,Male,Hillsborough West (Auckland),0
2006,80-84 years,Not elsewhere included,Male,Royal Oak West (Auckland),0
2006,80-84 years,Not elsewhere included,Male,Hillsborough East (Auckland),0
2006,80-84 years,Not elsewhere included,Male,Royal Oak East (Auckland),0
2006,80-84 years,Not elsewhere included,Male,Hillsborough South (Auckland),0
2006,80-84 years,Not elsewhere included,Male,Mangere Bridge Ambury,3
2006,80-84 years,Not elsewhere included,Male,Mangere Bridge,0
2006,80-84 years,Not elsewhere included,Male,Mangere Mountain View,0
2006,80-84 years,Not elsewhere included,Male,Auckland Airport,3
2006,80-84 years,Not elsewhere included,Male,Mangere North,0
2006,80-84 years,Not elsewhere included,Male,Mangere West,0
2006,80-84 years,Not elsewhere included,Male,Mangere Central,0
2006,80-84 years,Not elsewhere included,Male,Mangere South,0
2006,80-84 years,Not elsewhere included,Male,Highland Park (Auckland),3
2006,80-84 years,Not elsewhere included,Male,Mangere Mascot,0
2006,80-84 years,Not elsewhere included,Male,Mangere South East,0
2006,80-84 years,Not elsewhere included,Male,Mangere East,0
2006,80-84 years,Not elsewhere included,Male,Manukau Central,0
2006,80-84 years,Not elsewhere included,Male,Hilltop (Auckland),0
2006,80-84 years,Not elsewhere included,Male,The Gardens (Auckland),0
2006,80-84 years,Not elsewhere included,Male,Manurewa Central,0
2006,80-84 years,Not elsewhere included,Male,Manurewa East,0
2006,80-84 years,Not elsewhere included,Male,Manurewa South,0
2006,80-84 years,Not elsewhere included,Male,Papakura West,3
2006,80-84 years,Not elsewhere included,Male,Papakura North,0
2006,80-84 years,Not elsewhere included,Male,Papakura Central,0
2006,80-84 years,Not elsewhere included,Male,Papakura North East,0
2006,80-84 years,Not elsewhere included,Male,Papakura Kelvin,3
2006,80-84 years,Not elsewhere included,Male,Papakura Massey Park,0
2006,80-84 years,Not elsewhere included,Male,Papakura East,0
2006,80-84 years,Not elsewhere included,Male,Cloverlea (Auckland),0
2006,80-84 years,Not elsewhere included,Female,Silverdale South (Auckland),0
2006,80-84 years,Not elsewhere included,Female,Hillcrest North (Auckland),3
2006,80-84 years,Not elsewhere included,Female,Hillcrest West (Auckland),0
2006,80-84 years,Not elsewhere included,Female,Hillcrest East (Auckland),0
2006,80-84 years,Not elsewhere included,Female,Western Heights (Auckland),0
2006,80-84 years,Not elsewhere included,Female,Northcote Central (Auckland),0
2006,80-84 years,Not elsewhere included,Female,Northcote South (Auckland),0
2006,80-84 years,Not elsewhere included,Female,Northcote Point (Auckland),0
2006,80-84 years,Not elsewhere included,Female,Belmont (Auckland),0
2006,80-84 years,Not elsewhere included,Female,Avondale West (Auckland),0
2006,80-84 years,Not elsewhere included,Female,Avondale North (Auckland),3
2006,80-84 years,Not elsewhere included,Female,Avondale Central (Auckland),0
2006,80-84 years,Not elsewhere included,Female,Morningside (Auckland),3
2006,80-84 years,Not elsewhere included,Female,Avondale South (Auckland),0
2006,80-84 years,Not elsewhere included,Female,Mount Roskill North,3
2006,80-84 years,Not elsewhere included,Female,Mount Roskill White Swan,0
2006,80-84 years,Not elsewhere included,Female,Mount Roskill Central North,0
2006,80-84 years,Not elsewhere included,Female,Mount Roskill Central South,0
2006,80-84 years,Not elsewhere included,Female,Mount Roskill South,6
2006,80-84 years,Not elsewhere included,Female,Hillsborough North (Auckland),0
2006,80-84 years,Not elsewhere included,Female,Hillsborough West (Auckland),0
2006,80-84 years,Not elsewhere included,Female,Royal Oak West (Auckland),0
2006,80-84 years,Not elsewhere included,Female,Hillsborough East (Auckland),0
2006,80-84 years,Not elsewhere included,Female,Royal Oak East (Auckland),3
2006,80-84 years,Not elsewhere included,Female,Hillsborough South (Auckland),0
2006,80-84 years,Not elsewhere included,Female,Mangere Bridge Ambury,6
2006,80-84 years,Not elsewhere included,Female,Mangere Bridge,0
2006,80-84 years,Not elsewhere included,Female,Mangere Mountain View,0
2006,80-84 years,Not elsewhere included,Female,Auckland Airport,3
2006,80-84 years,Not elsewhere included,Female,Mangere North,0
2006,80-84 years,Not elsewhere included,Female,Mangere West,3
2006,80-84 years,Not elsewhere included,Female,Mangere Central,0
2006,80-84 years,Not elsewhere included,Female,Mangere South,0
2006,80-84 years,Not elsewhere included,Female,Highland Park (Auckland),6
2006,80-84 years,Not elsewhere included,Female,Mangere Mascot,0
2006,80-84 years,Not elsewhere included,Female,Mangere South East,0
2006,80-84 years,Not elsewhere included,Female,Mangere East,3
2006,80-84 years,Not elsewhere included,Female,Manukau Central,0
2006,80-84 years,Not elsewhere included,Female,Hilltop (Auckland),0
2006,80-84 years,Not elsewhere included,Female,The Gardens (Auckland),3
2006,80-84 years,Not elsewhere included,Female,Manurewa Central,3
2006,80-84 years,Not elsewhere included,Female,Manurewa East,0
2006,80-84 years,Not elsewhere included,Female,Manurewa South,0
2006,80-84 years,Not elsewhere included,Female,Papakura West,0
2006,80-84 years,Not elsewhere included,Female,Papakura North,0
2006,80-84 years,Not elsewhere included,Female,Papakura Central,3
2006,80-84 years,Not elsewhere included,Female,Papakura North East,0
2006,80-84 years,Not elsewhere included,Female,Papakura Kelvin,6
2006,80-84 years,Not elsewhere included,Female,Papakura Massey Park,0
2006,80-84 years,Not elsewhere included,Female,Papakura East,0
2006,80-84 years,Not elsewhere included,Female,Cloverlea (Auckland),3
2006,80-84 years,Not elsewhere included,Total people - sex,Silverdale South (Auckland),0
2006,80-84 years,Not elsewhere included,Total people - sex,Hillcrest North (Auckland),6
2006,80-84 years,Not elsewhere included,Total people - sex,Hillcrest West (Auckland),0
2006,80-84 years,Not elsewhere included,Total people - sex,Hillcrest East (Auckland),0
2006,80-84 years,Not elsewhere included,Total people - sex,Western Heights (Auckland),0
2006,80-84 years,Not elsewhere included,Total people - sex,Northcote Central (Auckland),3
2006,80-84 years,Not elsewhere included,Total people - sex,Northcote South (Auckland),0
2006,80-84 years,Not elsewhere included,Total people - sex,Northcote Point (Auckland),3
2006,80-84 years,Not elsewhere included,Total people - sex,Belmont (Auckland),3
2006,80-84 years,Not elsewhere included,Total people - sex,Avondale West (Auckland),3
2006,80-84 years,Not elsewhere included,Total people - sex,Avondale North (Auckland),0
2006,80-84 years,Not elsewhere included,Total people - sex,Avondale Central (Auckland),3
2006,80-84 years,Not elsewhere included,Total people - sex,Morningside (Auckland),3
2006,80-84 years,Not elsewhere included,Total people - sex,Avondale South (Auckland),6
2006,80-84 years,Not elsewhere included,Total people - sex,Mount Roskill North,3
2006,80-84 years,Not elsewhere included,Total people - sex,Mount Roskill White Swan,3
2006,80-84 years,Not elsewhere included,Total people - sex,Mount Roskill Central North,6
2006,80-84 years,Not elsewhere included,Total people - sex,Mount Roskill Central South,0
2006,80-84 years,Not elsewhere included,Total people - sex,Mount Roskill South,15
2006,80-84 years,Not elsewhere included,Total people - sex,Hillsborough North (Auckland),3
2006,80-84 years,Not elsewhere included,Total people - sex,Hillsborough West (Auckland),0
2006,80-84 years,Not elsewhere included,Total people - sex,Royal Oak West (Auckland),3
2006,80-84 years,Not elsewhere included,Total people - sex,Hillsborough East (Auckland),0
2006,80-84 years,Not elsewhere included,Total people - sex,Royal Oak East (Auckland),3
2006,80-84 years,Not elsewhere included,Total people - sex,Hillsborough South (Auckland),0
2006,80-84 years,Not elsewhere included,Total people - sex,Mangere Bridge Ambury,6
2006,80-84 years,Not elsewhere included,Total people - sex,Mangere Bridge,0
2006,80-84 years,Not elsewhere included,Total people - sex,Mangere Mountain View,0
2006,80-84 years,Not elsewhere included,Total people - sex,Auckland Airport,9
2006,80-84 years,Not elsewhere included,Total people - sex,Mangere North,0
2006,80-84 years,Not elsewhere included,Total people - sex,Mangere West,6
2006,80-84 years,Not elsewhere included,Total people - sex,Mangere Central,0
2006,80-84 years,Not elsewhere included,Total people - sex,Mangere South,0
2006,80-84 years,Not elsewhere included,Total people - sex,Highland Park (Auckland),9
2006,80-84 years,Not elsewhere included,Total people - sex,Mangere Mascot,0
2006,80-84 years,Not elsewhere included,Total people - sex,Mangere South East,0
2006,80-84 years,Not elsewhere included,Total people - sex,Mangere East,3
2006,80-84 years,Not elsewhere included,Total people - sex,Manukau Central,0
2006,80-84 years,Not elsewhere included,Total people - sex,Hilltop (Auckland),0
2006,80-84 years,Not elsewhere included,Total people - sex,The Gardens (Auckland),3
2006,80-84 years,Not elsewhere included,Total people - sex,Manurewa Central,3
2006,80-84 years,Not elsewhere included,Total people - sex,Manurewa East,0
2006,80-84 years,Not elsewhere included,Total people - sex,Manurewa South,3
2006,80-84 years,Not elsewhere included,Total people - sex,Papakura West,3
2006,80-84 years,Not elsewhere included,Total people - sex,Papakura North,0
2006,80-84 years,Not elsewhere included,Total people - sex,Papakura Central,3
2006,80-84 years,Not elsewhere included,Total people - sex,Papakura North East,3
2006,80-84 years,Not elsewhere included,Total people - sex,Papakura Kelvin,3
2006,80-84 years,Not elsewhere included,Total people - sex,Papakura Massey Park,0
2006,80-84 years,Not elsewhere included,Total people - sex,Papakura East,0
2006,80-84 years,Not elsewhere included,Total people - sex,Cloverlea (Auckland),0
2006,80-84 years,Total people,Male,Silverdale Central (Auckland),0
2006,80-84 years,Total people,Male,Silverdale South (Auckland),6
2006,80-84 years,Total people,Male,Hillcrest North (Auckland),27
2006,80-84 years,Total people,Male,Hillcrest West (Auckland),21
2006,80-84 years,Total people,Male,Hillcrest East (Auckland),18
2006,80-84 years,Total people,Male,Western Heights (Auckland),9
2006,80-84 years,Total people,Male,Northcote Central (Auckland),21
2006,80-84 years,Total people,Male,Northcote South (Auckland),21
2006,80-84 years,Total people,Male,Northcote Point (Auckland),24
2006,80-84 years,Total people,Male,Belmont (Auckland),21
2006,80-84 years,Total people,Male,Avondale West (Auckland),18
2006,80-84 years,Total people,Male,Avondale North (Auckland),18
2006,80-84 years,Total people,Male,Avondale Central (Auckland),27
2006,80-84 years,Total people,Male,Morningside (Auckland),9
2006,80-84 years,Total people,Male,Auckland-University,0
2006,80-84 years,Total people,Male,Avondale South (Auckland),12
2006,80-84 years,Total people,Male,Mount Roskill North,21
2006,80-84 years,Total people,Male,Mount Roskill White Swan,27
2006,80-84 years,Total people,Male,Mount Roskill Central North,21
2006,80-84 years,Total people,Male,Mount Roskill Central South,6
2006,80-84 years,Total people,Male,Mount Roskill South,51
2006,80-84 years,Total people,Male,Hillsborough North (Auckland),63
2006,80-84 years,Total people,Male,Hillsborough West (Auckland),24
2006,80-84 years,Total people,Male,Royal Oak West (Auckland),21
2006,80-84 years,Total people,Male,Hillsborough East (Auckland),9
2006,80-84 years,Total people,Male,Royal Oak East (Auckland),24
2006,80-84 years,Total people,Male,Hillsborough South (Auckland),21
2006,80-84 years,Total people,Male,Mangere Bridge Ambury,21
2006,80-84 years,Total people,Male,Mangere Bridge,21
2006,80-84 years,Total people,Male,Mangere Mountain View,15
2006,80-84 years,Total people,Male,Auckland Airport,3
2006,80-84 years,Total people,Male,Mangere North,3
2006,80-84 years,Total people,Male,Mangere West,9
2006,80-84 years,Total people,Male,Mangere Central,6
2006,80-84 years,Total people,Male,Mangere South,3
2006,80-84 years,Total people,Male,Highland Park (Auckland),51
2006,80-84 years,Total people,Male,Mangere Mascot,12
2006,80-84 years,Total people,Male,Mangere South East,6
2006,80-84 years,Total people,Male,Mangere East,15
2006,80-84 years,Total people,Male,Manukau Central,3
2006,80-84 years,Total people,Male,Hilltop (Auckland),6
2006,80-84 years,Total people,Male,The Gardens (Auckland),12
2006,80-84 years,Total people,Male,Manurewa Central,18
2006,80-84 years,Total people,Male,Manurewa East,6
2006,80-84 years,Total people,Male,Manurewa South,18
2006,80-84 years,Total people,Male,Papakura West,21
2006,80-84 years,Total people,Male,Papakura North,18
2006,80-84 years,Total people,Male,Papakura Central,21
2006,80-84 years,Total people,Male,Papakura North East,12
2006,80-84 years,Total people,Male,Papakura Kelvin,12
2006,80-84 years,Total people,Male,Papakura Massey Park,9
2006,80-84 years,Total people,Male,Papakura East,6
2006,80-84 years,Total people,Male,Papakura Industrial,3
2006,80-84 years,Total people,Male,Cloverlea (Auckland),27
2006,80-84 years,Total people,Female,Silverdale Central (Auckland),0
2006,80-84 years,Total people,Female,Silverdale South (Auckland),3
2006,80-84 years,Total people,Female,Hillcrest North (Auckland),42
2006,80-84 years,Total people,Female,Hillcrest West (Auckland),21
2006,80-84 years,Total people,Female,Hillcrest East (Auckland),27
2006,80-84 years,Total people,Female,Western Heights (Auckland),9
2006,80-84 years,Total people,Female,Northcote Central (Auckland),33
2006,80-84 years,Total people,Female,Northcote South (Auckland),12
2006,80-84 years,Total people,Female,Northcote Point (Auckland),48
2006,80-84 years,Total people,Female,Belmont (Auckland),48
2006,80-84 years,Total people,Female,Avondale West (Auckland),21
2006,80-84 years,Total people,Female,Avondale North (Auckland),18
2006,80-84 years,Total people,Female,Avondale Central (Auckland),60
2006,80-84 years,Total people,Female,Morningside (Auckland),9
2006,80-84 years,Total people,Female,Auckland-University,0
2006,80-84 years,Total people,Female,Avondale South (Auckland),36
2006,80-84 years,Total people,Female,Mount Roskill North,30
2006,80-84 years,Total people,Female,Mount Roskill White Swan,45
2006,80-84 years,Total people,Female,Mount Roskill Central North,36
2006,80-84 years,Total people,Female,Mount Roskill Central South,12
2006,80-84 years,Total people,Female,Mount Roskill South,72
2006,80-84 years,Total people,Female,Hillsborough North (Auckland),57
2006,80-84 years,Total people,Female,Hillsborough West (Auckland),39
2006,80-84 years,Total people,Female,Royal Oak West (Auckland),36
2006,80-84 years,Total people,Female,Hillsborough East (Auckland),12
2006,80-84 years,Total people,Female,Royal Oak East (Auckland),69
2006,80-84 years,Total people,Female,Hillsborough South (Auckland),27
2006,80-84 years,Total people,Female,Mangere Bridge Ambury,33
2006,80-84 years,Total people,Female,Mangere Bridge,42
2006,80-84 years,Total people,Female,Mangere Mountain View,9
2006,80-84 years,Total people,Female,Auckland Airport,6
2006,80-84 years,Total people,Female,Mangere North,9
2006,80-84 years,Total people,Female,Mangere West,15
2006,80-84 years,Total people,Female,Mangere Central,6
2006,80-84 years,Total people,Female,Mangere South,3
2006,80-84 years,Total people,Female,Highland Park (Auckland),114
2006,80-84 years,Total people,Female,Mangere Mascot,15
2006,80-84 years,Total people,Female,Mangere South East,3
2006,80-84 years,Total people,Female,Mangere East,21
2006,80-84 years,Total people,Female,Manukau Central,3
2006,80-84 years,Total people,Female,Hilltop (Auckland),3
2006,80-84 years,Total people,Female,The Gardens (Auckland),9
2006,80-84 years,Total people,Female,Manurewa Central,42
2006,80-84 years,Total people,Female,Manurewa East,15
